id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
GOV-0502-AE-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,中亚/西亚,阿联酋,AE,country,general,硕士,26-34,global,6.8,7.7,5.6,8.2,3.3,2.4,4.0,4.2,9.0,6.8,7.9,7.6,6.8,5.0,4.8,6.9,5.9,1.3,6.4,8.0,5.0,6.4,4.8,7.9,2.5,7.3,5.6,8.2,1.7,7.3,2.5,1.7,10.0,7.1,1,1,→,2032-2038,5.91,阿联酋国际组织项目官员：就业稳定，薪资回报高,"United Arab Emirates International Organization Program Officer: stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-IL-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,中亚/西亚,以色列,IL,country,general,硕士,26-34,global,7.3,8.3,5.0,7.3,3.5,2.0,4.4,4.2,8.3,6.5,7.5,7.4,6.8,5.3,5.0,7.3,5.7,1.6,6.4,8.3,4.8,6.2,5.3,8.1,2.8,8.0,5.6,7.8,1.9,7.6,2.4,1.7,9.8,7.1,1,1,→,2032-2038,5.79,以色列国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Israel International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-SA-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,中亚/西亚,沙特阿拉伯,SA,country,general,硕士,26-34,global,6.9,7.8,5.3,7.5,3.9,3.1,4.0,4.1,8.2,6.6,7.9,7.6,6.8,4.8,5.0,6.9,5.7,1.6,6.2,8.0,4.6,5.9,4.5,8.1,2.5,6.5,5.6,7.8,2.1,7.0,2.3,1.5,8.9,6.9,1,2,↑,2032-2038,5.73,沙特阿拉伯国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Saudi Arabia International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-TR-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,中亚/西亚,土耳其,TR,country,general,硕士,26-34,global,6.9,8.0,5.3,7.6,3.6,2.2,4.6,4.7,6.9,5.9,6.9,7.5,6.5,4.8,4.7,7.1,5.5,1.7,6.2,7.9,4.9,5.7,4.9,7.8,2.2,7.2,5.3,7.7,1.8,7.5,2.6,1.5,9.3,7.1,1,1,→,2032-2038,5.59,土耳其国际组织项目官员：发展平稳,Turkey International Organization Program Officer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-GB-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,西欧,英国,GB,country,general,硕士,26-34,global,7.3,8.4,4.8,8.0,3.5,1.7,4.8,4.4,8.6,6.5,7.9,7.5,7.4,6.3,5.3,7.3,5.8,1.4,6.4,8.0,5.1,6.5,5.8,8.4,2.8,8.6,5.8,8.1,2.0,7.4,2.4,1.5,10.0,7.1,1,1,→,2032-2038,5.98,英国国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"United Kingdom International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-FR-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,西欧,法国,FR,country,general,硕士,26-34,global,7.0,8.6,5.6,8.1,4.1,2.8,4.8,5.0,7.9,6.6,8.0,7.6,7.6,6.3,5.2,7.0,5.4,1.4,6.5,8.8,5.3,6.6,5.9,8.4,2.7,7.9,5.7,7.8,2.0,8.0,2.1,1.5,9.7,7.0,1,2,↑,2032-2038,6.04,法国国际组织项目官员：就业稳定，薪资回报高，准入门槛高,"France International Organization Program Officer: stable employment, high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-DE-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,西欧,德国,DE,country,general,硕士,26-34,global,7.4,8.0,5.1,8.0,3.5,1.9,4.5,4.3,8.2,6.6,8.5,7.7,7.3,6.4,5.4,7.3,5.6,1.3,6.4,8.6,5.1,6.3,6.0,8.5,2.7,8.1,5.8,8.2,2.1,7.4,2.5,1.5,9.8,7.3,1,1,→,2032-2038,6.0,德国国际组织项目官员：就业极其稳定，薪资回报高，职业成就感高,"Germany International Organization Program Officer: extremely stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-NL-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,西欧,荷兰,NL,country,general,硕士,26-34,global,7.3,8.0,4.9,7.9,3.2,2.0,4.3,4.7,8.9,6.6,8.0,7.6,7.9,6.8,5.7,7.4,5.8,1.0,6.6,8.0,5.4,6.4,6.2,8.2,2.4,8.5,6.0,7.8,1.9,7.2,2.6,1.4,10.0,7.0,1,1,→,2032-2038,6.08,荷兰国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Netherlands International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-CH-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,西欧,瑞士,CH,country,general,硕士,26-34,global,7.0,8.4,5.1,8.1,2.9,1.6,4.5,4.6,9.3,7.0,8.5,7.9,7.7,6.1,5.6,7.3,5.8,1.2,6.6,8.3,5.3,6.7,6.0,8.4,3.0,8.2,6.0,8.0,2.0,7.3,2.5,1.6,10.0,7.1,1,0,→,2032-2038,6.13,瑞士国际组织项目官员：就业极其稳定，薪资回报高，职业成就感高,"Switzerland International Organization Program Officer: extremely stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-SE-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,北欧,瑞典,SE,country,general,硕士,26-34,global,7.3,8.0,5.3,8.1,4.0,2.7,4.2,4.4,8.4,6.7,8.0,7.7,7.7,6.5,5.9,7.1,5.6,1.1,6.9,8.0,5.5,6.3,6.4,8.5,2.7,9.1,5.9,7.9,2.0,7.0,2.5,1.4,10.0,7.1,1,1,→,2032-2038,6.14,瑞典国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Sweden International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-DK-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,北欧,丹麦,DK,country,general,硕士,26-34,global,7.5,8.0,5.3,8.2,3.7,2.2,4.4,4.7,9.1,6.8,8.3,7.7,7.8,6.8,5.6,7.4,5.9,1.2,6.3,8.3,5.7,6.5,6.1,8.1,2.7,9.0,5.9,8.1,1.8,7.4,2.2,2.0,10.0,6.9,1,1,→,2032-2038,6.18,丹麦国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Denmark International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-FI-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,北欧,芬兰,FI,country,general,硕士,26-34,global,7.4,7.9,5.6,8.0,3.5,2.4,4.2,4.3,8.5,6.6,8.1,7.7,7.4,6.4,5.9,7.0,5.8,1.0,6.5,8.2,5.3,6.3,6.4,8.7,2.6,9.3,6.1,8.2,1.8,7.4,2.5,1.6,9.8,7.1,1,1,→,2032-2038,6.11,芬兰国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Finland International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-IT-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,南欧,意大利,IT,country,general,硕士,26-34,global,7.2,8.0,5.0,7.6,3.6,2.2,4.6,4.4,7.8,6.1,7.5,7.7,7.3,5.9,5.2,6.9,5.4,1.4,6.2,8.0,4.9,6.2,5.3,8.3,2.7,7.3,5.8,8.0,2.1,7.6,2.4,1.4,9.8,7.2,1,1,→,2032-2038,5.8,意大利国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Italy International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-ES-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,南欧,西班牙,ES,country,general,硕士,26-34,global,6.9,8.5,5.0,7.9,3.8,2.3,4.7,5.1,7.8,6.4,7.8,7.5,7.2,5.6,5.0,7.3,5.5,1.5,6.7,8.5,4.9,5.9,5.5,8.3,2.3,7.9,5.7,7.8,2.2,7.8,2.4,1.6,9.8,7.3,1,1,→,2032-2038,5.89,西班牙国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Spain International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-PT-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,南欧,葡萄牙,PT,country,general,硕士,26-34,global,7.2,8.0,5.2,7.8,3.5,2.0,4.7,4.6,7.4,6.1,7.3,7.6,7.4,5.7,4.9,7.0,5.7,1.6,6.8,7.8,5.3,6.1,5.1,8.2,2.4,8.2,5.4,8.0,2.0,7.7,2.3,1.4,9.6,6.8,1,1,→,2032-2038,5.81,葡萄牙国际组织项目官员：职业成就感高,Portugal International Organization Program Officer: high job fulfillment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-PL-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,东欧,波兰,PL,country,general,硕士,26-34,global,6.8,7.9,5.0,7.5,3.8,1.7,4.4,4.6,7.6,6.3,7.2,7.4,7.4,5.6,5.2,7.2,5.6,1.5,6.6,7.7,5.1,5.9,5.3,8.4,2.3,7.7,5.6,7.9,1.8,7.6,2.7,1.4,9.5,7.2,1,1,→,2032-2038,5.78,波兰国际组织项目官员：薪资回报高，职业成就感高,"Poland International Organization Program Officer: high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-CZ-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,东欧,捷克,CZ,country,general,硕士,26-34,global,7.1,7.8,4.7,8.0,3.4,2.1,4.4,4.2,7.8,6.5,7.7,7.7,7.2,6.4,5.6,7.0,5.4,1.3,6.5,7.6,5.2,6.0,5.7,8.0,2.5,7.9,5.7,7.8,1.9,7.2,2.4,1.6,9.7,7.0,1,1,→,2032-2038,5.87,捷克国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Czech Republic International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-RU-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,东欧,俄罗斯,RU,country,general,硕士,26-34,global,7.3,8.1,5.1,7.7,4.2,2.7,4.3,4.2,6.7,5.8,6.8,7.5,7.0,5.1,4.6,7.3,5.4,1.9,6.8,7.9,4.8,6.0,4.8,8.1,2.4,8.0,5.6,7.9,1.8,7.6,2.8,1.5,9.0,7.2,1,2,↑,2032-2038,5.62,俄罗斯国际组织项目官员：职业成就感高,Russia International Organization Program Officer: high job fulfillment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-US-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,北美,美国,US,country,general,硕士,26-34,global,7.5,8.4,4.7,7.6,3.3,1.7,4.4,4.7,8.9,6.5,7.8,7.6,6.7,5.3,4.7,7.2,5.4,1.1,6.4,8.4,4.7,5.9,5.3,8.0,2.8,8.5,5.6,8.2,1.8,7.5,2.3,1.8,10.0,7.1,1,1,→,2032-2038,5.86,美国国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"United States International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-CA-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,北美,加拿大,CA,country,general,硕士,26-34,global,7.1,8.0,5.1,8.0,3.4,1.9,4.3,4.6,9.0,6.9,8.2,7.7,7.4,5.9,5.3,7.5,5.7,1.1,6.5,8.1,4.9,6.2,5.9,8.1,2.9,8.3,5.7,8.0,2.1,7.4,2.2,1.5,9.7,7.2,1,1,→,2032-2038,6.03,加拿大国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Canada International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-MX-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,北美,墨西哥,MX,country,general,硕士,26-34,global,6.9,8.0,4.8,7.1,3.9,2.1,4.5,4.5,6.9,5.4,6.3,7.4,6.9,5.3,5.0,7.1,5.7,1.6,6.3,7.6,4.6,5.9,4.8,7.9,2.1,7.2,5.6,7.8,1.9,6.9,2.5,1.7,9.0,7.0,1,1,→,2032-2038,5.56,墨西哥国际组织项目官员：发展平稳,Mexico International Organization Program Officer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-BR-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,南美,巴西,BR,country,general,硕士,26-34,global,6.9,8.4,5.0,7.9,4.0,2.8,4.7,4.6,7.7,6.1,6.8,7.5,6.9,5.8,5.1,6.7,5.3,1.8,6.2,8.3,5.0,6.0,5.2,7.7,2.4,7.3,5.7,8.3,2.2,7.8,2.5,1.2,9.0,7.4,1,2,↑,2032-2038,5.7,巴西国际组织项目官员：薪资回报高,Brazil International Organization Program Officer: high compensation,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-AR-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,南美,阿根廷,AR,country,general,硕士,26-34,global,6.9,8.0,4.8,7.4,4.1,2.3,4.3,4.5,6.6,5.6,6.5,7.3,7.2,5.3,5.2,7.2,5.2,1.8,6.3,7.8,4.8,6.1,5.0,7.7,2.4,7.6,5.7,8.2,2.2,7.2,2.6,1.5,9.3,7.0,0,2,↑,2032-2038,5.59,阿根廷国际组织项目官员：发展平稳,Argentina International Organization Program Officer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-CL-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,南美,智利,CL,country,general,硕士,26-34,global,6.7,7.8,5.2,7.4,3.2,1.8,4.6,4.6,7.6,6.2,7.4,7.4,6.8,5.7,4.8,6.8,5.8,1.6,6.6,8.0,4.8,6.4,5.2,7.9,2.7,7.5,5.4,7.9,2.2,7.5,2.6,1.3,9.7,7.2,1,1,→,2032-2038,5.76,智利国际组织项目官员：薪资回报高,Chile International Organization Program Officer: high compensation,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-CO-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,南美,哥伦比亚,CO,country,general,硕士,26-34,global,7.2,7.9,5.1,7.3,3.7,2.0,4.3,4.3,6.7,5.5,6.8,7.4,7.1,5.2,4.9,6.9,5.3,1.4,6.5,7.9,4.9,5.5,4.7,7.6,2.3,7.0,5.5,8.2,1.7,7.2,2.6,1.6,9.2,7.3,1,1,→,2032-2038,5.56,哥伦比亚国际组织项目官员：发展平稳,Colombia International Organization Program Officer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-AU-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,大洋洲,澳大利亚,AU,country,general,硕士,26-34,global,7.2,8.2,4.9,8.2,3.3,1.6,4.3,4.3,8.9,6.9,7.9,7.8,7.7,6.5,5.5,7.4,5.6,1.2,6.7,8.3,5.3,6.8,6.0,8.3,2.7,8.3,5.6,7.9,1.8,7.1,2.1,1.6,10.0,6.8,1,1,→,2032-2038,6.08,澳大利亚国际组织项目官员：就业稳定，薪资回报高，职业成就感高,"Australia International Organization Program Officer: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-NZ-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,大洋洲,新西兰,NZ,country,general,硕士,26-34,global,7.3,8.1,5.2,8.2,3.5,1.4,4.1,4.6,8.3,6.4,8.5,7.8,7.6,6.3,5.4,7.2,5.7,0.9,6.8,7.8,5.4,6.3,6.1,8.3,2.4,8.8,5.8,8.3,1.9,7.2,2.5,1.9,9.9,6.9,1,1,→,2032-2038,6.07,新西兰国际组织项目官员：就业极其稳定，薪资回报高，职业成就感高,"New Zealand International Organization Program Officer: extremely stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-ZA-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,非洲,南非,ZA,country,general,硕士,26-34,global,6.9,7.9,4.9,7.5,3.7,2.1,4.3,4.2,7.2,5.5,6.8,7.5,7.0,5.3,5.2,7.1,5.4,1.4,6.5,7.7,4.7,5.9,4.6,7.5,2.4,7.3,5.2,7.9,2.0,7.5,2.4,1.5,9.4,7.0,1,1,→,2032-2038,5.6,南非国际组织项目官员：发展平稳,South Africa International Organization Program Officer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-NG-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,非洲,尼日利亚,NG,country,general,硕士,26-34,global,7.0,7.9,5.0,6.8,3.9,2.2,3.8,4.4,6.4,5.2,6.2,7.2,6.7,4.7,4.5,6.9,5.2,1.6,6.3,7.4,4.6,5.6,4.3,7.9,2.4,7.0,5.1,8.1,2.3,6.8,2.8,1.1,9.2,7.3,0,1,→,2032-2038,5.38,尼日利亚国际组织项目官员：发展平稳,Nigeria International Organization Program Officer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-KE-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,非洲,肯尼亚,KE,country,general,硕士,26-34,global,6.7,7.7,4.9,7.2,3.8,2.2,4.5,4.1,6.9,5.7,6.1,7.3,6.8,5.4,4.9,6.7,5.6,2.0,6.6,7.7,4.6,5.6,4.4,8.0,2.6,7.3,5.2,8.0,2.3,7.0,2.5,1.1,9.1,7.1,0,1,→,2032-2038,5.52,肯尼亚国际组织项目官员：职业成就感高,Kenya International Organization Program Officer: high job fulfillment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0502-EG-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,非洲,埃及,EG,country,general,硕士,26-34,global,6.8,8.2,5.2,7.3,4.0,2.9,4.0,4.1,6.5,5.2,6.3,7.6,6.6,5.3,4.7,6.9,5.7,1.7,6.6,7.6,4.8,5.6,4.4,7.6,2.1,6.4,5.3,7.8,2.2,7.2,2.7,1.2,9.2,7.3,1,2,↑,2032-2038,5.46,埃及国际组织项目官员：发展平稳,Egypt International Organization Program Officer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-CN-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东亚,中国,CN,country,general,硕士/博士,28-38,global,7.1,8.2,5.4,8.2,4.0,3.1,5.7,5.6,7.4,6.0,7.4,6.7,6.1,4.9,4.4,7.2,6.2,2.0,7.3,8.7,5.2,6.3,3.5,8.6,3.7,7.2,5.2,8.5,3.1,7.9,2.6,2.0,9.3,5.9,1,2,↑,2032-2038,5.89,中国国际发展顾问：AI替代抗性强，职业成就感高,"China International Development Advisor: strong AI resistance, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-JP-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东亚,日本,JP,country,general,硕士/博士,28-38,global,7.0,8.6,5.2,8.3,3.8,2.0,5.6,5.6,8.2,6.3,8.0,6.7,6.2,5.1,4.7,7.0,6.1,1.8,6.8,8.9,5.4,6.4,3.9,8.9,3.7,7.0,5.2,8.7,3.2,7.6,2.9,2.0,9.1,6.2,1,1,→,2032-2038,5.93,日本国际发展顾问：就业稳定，薪资回报高，职业成就感高,"Japan International Development Advisor: stable employment, high compensation, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-KR-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东亚,韩国,KR,country,general,硕士/博士,28-38,global,7.5,8.6,5.0,8.0,3.3,1.8,5.9,5.2,7.9,6.3,7.3,6.6,6.6,5.1,4.9,7.1,6.2,2.0,7.0,8.8,5.4,6.7,3.7,8.6,3.8,6.6,5.4,8.7,2.9,7.9,2.8,2.1,9.2,6.0,1,1,→,2032-2038,5.84,韩国国际发展顾问：薪资回报高，AI替代抗性强，职业成就感高,"South Korea International Development Advisor: high compensation, strong AI resistance, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-TW-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东亚,中国台湾地区,TW,region,general,硕士/博士,28-38,global,7.0,8.0,4.9,8.1,3.4,2.0,5.2,5.5,7.9,5.6,7.2,6.7,6.5,5.0,5.0,7.1,6.2,1.9,7.3,8.5,5.2,6.5,4.0,8.7,3.8,7.4,5.1,8.4,2.9,7.3,2.9,2.4,9.2,6.0,1,1,→,2032-2038,5.87,中国台湾地区国际发展顾问：薪资回报高，AI替代抗性强，职业成就感高,"Taiwan (China) International Development Advisor: high compensation, strong AI resistance, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-HK-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东亚,中国香港地区,HK,region,general,硕士/博士,28-38,global,7.3,8.1,4.9,7.5,3.1,1.8,5.2,4.8,8.6,5.9,7.1,6.6,6.6,4.9,5.0,7.3,5.9,1.7,7.2,8.0,5.4,6.9,3.6,8.8,3.4,7.2,5.6,8.8,2.8,6.9,3.0,2.1,10.0,5.9,1,1,→,2032-2038,5.87,中国香港地区国际发展顾问：薪资回报高，AI替代抗性强，职业成就感高,"Hong Kong (China) International Development Advisor: high compensation, strong AI resistance, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-SG-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东南亚,新加坡,SG,country,general,硕士/博士,28-38,global,7.2,8.1,5.1,7.9,3.0,1.4,5.2,5.0,9.5,6.7,8.4,6.8,6.4,5.5,4.9,7.2,6.5,1.7,7.0,8.6,5.2,6.8,3.9,8.9,3.5,7.5,5.6,8.8,3.2,7.3,2.4,2.5,9.7,6.1,1,0,→,2032-2038,6.06,新加坡国际发展顾问：就业稳定，薪资回报高，AI替代抗性强,"Singapore International Development Advisor: stable employment, high compensation, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-TH-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东南亚,泰国,TH,country,general,硕士/博士,28-38,global,7.2,7.9,5.0,7.4,3.7,2.2,4.8,5.0,7.1,5.3,6.7,6.4,6.8,5.7,5.2,6.8,6.0,2.2,7.2,8.0,5.2,6.5,3.8,8.6,3.7,7.2,5.7,8.3,3.0,6.7,3.2,2.1,9.1,6.3,1,1,→,2032-2038,5.71,泰国国际发展顾问：AI替代抗性强，职业成就感高,"Thailand International Development Advisor: strong AI resistance, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-VN-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东南亚,越南,VN,country,general,硕士/博士,28-38,global,7.0,7.8,5.1,7.6,3.9,2.9,5.0,5.4,6.8,5.5,7.1,6.6,6.2,5.4,4.9,7.0,5.9,2.1,7.0,8.1,5.2,6.1,4.0,8.4,3.2,7.2,5.4,8.7,2.9,7.4,3.2,2.0,9.3,6.3,1,2,↑,2032-2038,5.73,越南国际发展顾问：AI替代抗性强，职业成就感高,"Vietnam International Development Advisor: strong AI resistance, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
GOV-0503-ID-general,公共管理与公务员,GOV,国际组织,国际发展顾问,International Development Advisor,2422,19-3094.00,东南亚,印度尼西亚,ID,country,general,硕士/博士,28-38,global,6.7,8.2,4.9,7.7,3.9,2.3,4.7,4.6,7.0,4.9,6.1,6.6,6.6,5.4,4.9,6.8,6.0,2.0,7.1,7.7,5.2,6.0,3.6,8.0,3.1,7.0,5.3,8.7,2.9,7.2,3.3,2.0,9.3,6.0,1,1,→,2032-2038,5.59,印度尼西亚国际发展顾问：AI替代抗性强，职业成就感高,"Indonesia International Development Advisor: strong AI resistance, high job fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
